country3,country2,country,region,subregion,place_name,station_name,type,stn_key,status,icao,national_id,wmo,wban,ghcn,special,lat,lon,elev,tz
BGR,BG,Bulgaria,12,Obshtina Montana,Montana|Nikolovo,Montana,,0-20000-0-15507,-,,,15507,,,,43.41666667,23.21666667,202.0,Europe/Sofia
BGR,BG,Bulgaria,12,Obshtina Oryakhovo,Oryahovo|Selanovtsi,Oryahovo,,0-20000-0-15514,-,,,15514,,,,43.68333333,23.96666667,29.0,Europe/Sofia
BGR,BG,Bulgaria,12,Obshtina Vidin,Vidin|Novoseltsi,Vidin,,0-20000-0-15502,-,,,15502,,BUM00015502,,43.98333333,22.85,31.0,Europe/Sofia
BGR,BG,Bulgaria,12,-,Vratza|Bistrets,Vratza,,0-20000-0-15505,-,,,15505,,,,43.2,23.53333333,308.0,Europe/Sofia
BGR,BG,Bulgaria,14,-,Kondofrey|Sofia,Sofia West AFLD,,BGaaLBSW,-,LBSW,,,,,,42.444167,22.984167,633.1,Europe/Sofia
BGR,BG,Bulgaria,16,Rakovski,Belozem,Belozem Flughafen,,BGXXLBBM,-,LBBM,,,,,,42.216389,25.069167,146.3,Europe/Sofia
BGR,BG,Bulgaria,16,-,Botev Vrah (top/sommet)|Karlovo,Botev Vrah (top/sommet),,0-20000-0-15627,-,,,15627,,,,42.66666667,24.83333333,2384.0,Europe/Sofia
BGR,BG,Bulgaria,16,Obshtina Maritsa,Graf Ignatievo Air Base,Graf Ignatievo Air Base,,BGaaLBPG,-,LBPG,,,,,,42.2908333,24.7138889,194.0,Europe/Sofia
BGR,BG,Bulgaria,16,Obshtina Pazardzhik,Ivailo|Ivaylo,Ivailo,,0-20000-0-15628,-,,,15628,,,,42.21666667,24.33333333,213.0,Europe/Sofia
BGR,BG,Bulgaria,16,-,Maritsa,Maritsa AFLD,,BGaaLBMA,,LBMA,,,,,,42.263,24.719,193.0,Europe/Sofia
BGR,BG,Bulgaria,16,Obshtina Rodopi,Plovdiv|Krumovo,Plovdiv,,0-20000-0-15626,-,,,15626,,,,42.06666667,24.85,154.0,Europe/Sofia
BGR,BG,Bulgaria,16,Obshtina Plovdiv,Plovdiv|Ostra Mogila,Plovdiv,,0-20000-0-15625,-,LBPD,,15625,,,,42.13333333,24.75,179.0,Europe/Sofia
BGR,BG,Bulgaria,16,-,Tsalapitsa,Tsalapitsa AFLD,,BGaaLBTS,-,LBTS,,,,,,42.188,24.535,192.0,Europe/Sofia
BGR,BG,Bulgaria,17,-,Blagoevo,Blagoevo AFLD,,BGXXLBBL,-,LBBL,,,,,,43.455278,26.431667,353.9,Europe/Sofia
BGR,BG,Bulgaria,17,Obshtina Kaynardzha,Kainardzha|Kaynardzha,Kainardja AFLD|Kainardzha AP,,BGaaLBKJ,-,LBKJ,,,,,,43.970556,27.469444,180.1,Europe/Sofia
BGR,BG,Bulgaria,17,-,Razgrad|Lipnik,Razgrad,,0-20000-0-15549,-,,,15549,,,,43.56666667,26.5,346.0,Europe/Sofia
BGR,BG,Bulgaria,17,Obshtina Ruse,Ruse|Rousse|Basarbovo,Ruse MET OBS,,0-20000-0-15535,-,,,15535,,,,43.85,25.95,37.0,Europe/Sofia
BGR,BG,Bulgaria,17,Obshtina Ruse,Ruse|Rousse|Shtraklevo,Ruse AFLD,,BGaaLBRS,-,LBRS,,,,,,43.695,26.056,178.0,Europe/Sofia
BGR,BG,Bulgaria,17,-,Samouil|Samuil,Samouil,,BGs15546,-,,,15546,,,,43.517,26.75,433.0,Europe/Sofia
BGR,BG,Bulgaria,17,-,Silistra|Kalipetrovo,Silistra,,0-20000-0-15550,-,,,15550,,,,44.11666667,27.26666667,16.0,Europe/Sofia
BGR,BG,Bulgaria,17,-,Staro Selishte,Staro Selishte AP,,BGXXLBSE,-,LBSE,,,,,,43.650278,26.754167,303.0,Europe/Sofia
BGR,BG,Bulgaria,18,Obshtina Vetovo,Bazan,Bazan AFLD,,XXXXXXXX,-,LBBZ,,,,,,43.728611,26.119444,156.0,Europe/Sofia
BGR,BG,Bulgaria,21,Obshtina Asenovgrad,Rojen|Narechenski Bani,Rojen,,0-20000-0-15726,-,,,15726,,,,41.88333333,24.73333333,1754.0,Europe/Sofia
BGR,BG,Bulgaria,21,-,Snejanka|Pamporovo,Summit,,0-20000-0-15725,-,,,15725,,,,41.66666667,24.68333333,1923.0,Europe/Sofia
BGR,BG,Bulgaria,22,-,Cherni|Kladnitsa,Summit,,0-20000-0-15613,-,,,15613,,,,42.58333333,23.26666667,2286.0,Europe/Sofia
BGR,BG,Bulgaria,22,-,Lozen|Dolni Lozen,Lozen HEL,,BGaaLBLN,-,LBLN,,,,,,42.61938858,23.50147247,579.0,Europe/Sofia
BGR,BG,Bulgaria,22,-,Sofia,Sofia FIR,,XXXXXXXX,-,LBSR,,,,,,42.6846,23.4095,541.0,Europe/Sofia
BGR,BG,Bulgaria,22,-,Sofia,Sofia MET COM Center,,XXXXXXXX,-,LBSM,,,,BUM00015614,,42.6551,23.3832,589.0,Europe/Sofia
BGR,BG,Bulgaria,22,-,Sofia (observatory)|Gnilyane,Sofia (observatory),,BGcSOFIA,-,,,,,,,42.817,23.383,561.0,Europe/Sofia
BGR,BG,Bulgaria,22,-,Sofia|German|Busmantsi,Sofia MET OBS,,0-20000-0-15614,-,LBSF,,15614,,,,42.65,23.38333333,595.0,Europe/Sofia
BGR,BG,Bulgaria,23,Obshtina Samokov,Belchin,Belchin AFLD,,XXXXXXXX,-,LBBB,,,,,,42.374722,23.392778,898.0,Europe/Sofia
BGR,BG,Bulgaria,23,-,Dolna Banya|Dolnabanya|Novata Makhala,Dolna Banya AP,,BGaaLBDB,-,LBDB,,,,,,42.3085289,23.8204174,538.0,Europe/Sofia
BGR,BG,Bulgaria,23,Obshtina Dragoman,Dragoman,Dragoman,,0-20000-0-15605,-,,,15605,,,,42.93333333,22.93333333,714.0,Europe/Sofia
BGR,BG,Bulgaria,23,Obshtina Ikhtiman,Ihtiman|Chern�ovo,Ihtiman AP,,BGaaLBHT,-,LBHT,,,,,,42.4219444,23.8141667,621.0,Europe/Sofia
BGR,BG,Bulgaria,23,Obshtina Kyustendil,Kustendil|Bagrentsi,Kustendil,,0-20000-0-15601,-,,,15601,,,,42.26666667,22.76666667,522.0,Europe/Sofia
BGR,BG,Bulgaria,23,Obshtina Elin Pelin,Lesnovo,Lesnovo AP,,BGaaLBLS,-,LBLS,,,,,,42.634444,23.646389,556.0,Europe/Sofia
BGR,BG,Bulgaria,23,Obshtina Elin Pelin,Mourgash Mountain|Churek,Mourgash Mountain,,0-20000-0-15600,-,,,15600,,,,42.83333333,23.66666667,1687.0,Europe/Sofia
BGR,BG,Bulgaria,23,-,Mussala|Borovets,Summit,,0-20000-0-15615,-,,,15615,,,,42.18333333,23.58333333,2925.0,Europe/Sofia
BGR,BG,Bulgaria,23,Obshtina Sandanski,Sandanski,Sandanski,,0-20000-0-15712,-,,,15712,,,,41.55,23.26666667,203.0,Europe/Sofia
BGR,BG,Bulgaria,23,-,Slivnitsa,Slivnitsa AFLD,,BGaaLBSA,-,LBSA,,,,,,42.844,23.014,616.0,Europe/Sofia
BGR,BG,Bulgaria,26,Obshtina Chirpan,Chirpan,Chirpan,,0-20000-0-15635,-,,,15635,,,,42.2,25.33333333,173.0,Europe/Sofia
BGR,BG,Bulgaria,26,-,Gorski Izvor,Gorski Izvor AD,,BGXXLBGI,-,LBGI,,,,,,42.035833,25.408333,164.0,Europe/Sofia
BGR,BG,Bulgaria,26,Obshtina Kazanl?k,Kazanlak|Kalvacha|Ovoshtnik,Kazanlak AFLD|Kalvacha AP,,BGaaLBKL,-,LBKL,,,,,,42.586111,25.426667,331.9,Europe/Sofia
BGR,BG,Bulgaria,26,Obshtina Kazanl?k,Kazanluk|Kazanlak,Kazanluk,,BG156310,-,,,15631,,,,42.617,25.4,387.0,Europe/Sofia
BGR,BG,Bulgaria,26,Obshtina K?rdzhali,Kurdjali|Nevestino,Kardzali,,0-20000-0-15730,-,,,15730,,BUM00015730,,41.65,25.38333333,330.0,Europe/Sofia
BGR,BG,Bulgaria,26,Obshtina Svilengrad,Svilengrad,Svilengrad,,0-20000-0-15741,-,,,15741,,,,41.76666667,26.2,54.0,Europe/Sofia
BGR,BG,Bulgaria,26,Obshtina Svilengrad,Svilengrad,Svilengrad,,,-,,,15772,,,,41.76,26.2,55,Europe/Sofia
BGR,BG,Bulgaria,-,Obshtina Kavarna,B?lgarevo,B?lgarevo,,,-,,,15556,,,,43.383,28.383,83,Europe/Sofia
BGR,BG,Bulgaria,-,-,Marina Dinevi,Marina Dinevi HEL,,BGaaLBMD,,LBMD,,,,,,42.706,27.766,3.0,Europe/Sofia
BGR,BG,Bulgaria,ME,Obshtina Novo Selo,Novo Selo,Novo Selo,,0-20000-0-15501,-,,,15501,,,,44.16666667,22.8,36.0,Europe/Sofia
BGR,BG,Bulgaria,,,Bahovica,Bahovica AFLD,,BGaaLBBA,-,LBBA,,,,,,,,,
BGR,BG,Bulgaria,,,Breznik,Breznik AFLD,,BGaaLBDA,-,LBDA,,,,,,,,,
BGR,BG,Bulgaria,,,Byala,Byala AFLD,,BGaaLBBQ,-,LBBQ,,,,,,,,,
BGR,BG,Bulgaria,,,Chaika,Chaika MIL HEL,,BGaaLBDM,-,LBDM,,,,,,,,,
BGR,BG,Bulgaria,,,Name And Loc Unk,Name And Loc Unk,,BGs15630,-,,,15630,,,,,,0.0,Europe/Sofia
BGR,BG,Bulgaria,,,Name And Loc Unkn,Name And Loc Unkn,,BGs15510,-,,,15510,,,,,,0.0,Europe/Sofia
BGR,BG,Bulgaria,,,Name And Loc Unkn,Name And Loc Unkn,,BGs15534,-,,,15534,,,,,,0.0,Europe/Sofia
BGR,BG,Bulgaria,,,Name And Loc Unkn,Name And Loc Unkn,,BGs15563,-,,,15563,,,,,,0.0,Europe/Sofia
BGR,BG,Bulgaria,,,Name And Loc Unkn,Name And Loc Unkn,,BGs15622,-,,,15622,,,,,,0.0,Europe/Sofia
BGR,BG,Bulgaria,,,Name And Loc Unkn,Name And Loc Unkn,,BGs15645,-,,,15645,,,,,,0.0,Europe/Sofia
BGR,BG,Bulgaria,,,Name And Loc Unkn,Name And Loc Unkn,,BGs15734,-,,,15734,,,,,,0.0,Europe/Sofia
BGR,BG,Bulgaria,,,Name And Loc Unkn,Name And Loc Unkn,,BGs15736,-,,,15736,,,,,,0.0,Europe/Sofia
BGR,BG,Bulgaria,,,USAF Bogus Bulgaria Site,USAF Bogus Bulgaria Site,,BG155200,-,,,15520,,,,,,,Europe/Sofia
BGR,BG,Bulgaria,,,USAF Bogus Bulgaria Site,USAF Bogus Bulgaria Site,,BG155380,-,,,15538,,,,,,,Europe/Sofia
BGR,BG,Bulgaria,,,USAF Bogus Bulgaria Site,USAF Bogus Bulgaria Site,,BG155750,-,,,15575,,,,,,,Europe/Sofia
BGR,BG,Bulgaria,,,USAF Bogus Bulgaria Site,USAF Bogus Bulgaria Site,,BG156110,-,,,15611,,,,,,,Europe/Sofia
BGR,BG,Bulgaria,,,USAF Bogus Bulgaria Site,USAF Bogus Bulgaria Site,,BG156180,-,,,15618,,,,,,,Europe/Sofia
BGR,BG,Bulgaria,,,USAF Bogus Bulgaria Site,USAF Bogus Bulgaria Site,,BG156190,-,,,15619,,,,,,,Europe/Sofia
BGR,BG,Bulgaria,,,USAF Bogus Bulgaria Site,USAF Bogus Bulgaria Site,,BG156370,-,,,15637,,,,,,,Europe/Sofia
BGR,BG,Bulgaria,,,USAF Bogus Bulgaria Site,USAF Bogus Bulgaria Site,,BG156500,-,,,15650,,,,,,,Europe/Sofia
BGR,BG,Bulgaria,,,USAF Bogus Bulgaria Site,USAF Bogus Bulgaria Site,,BG157180,-,,,15718,,,,,,,Europe/Sofia
BGR,BG,Bulgaria,,,USAF Bogus Bulgaria Site,USAF Bogus Bulgaria Site,,BG157290,-,,,15729,,,,,,,Europe/Sofia
BHR,BH,Bahrain,15,-,Bahrain,Bahrain FIR,,XXXXXXXX,-,OBBB,,,,,,26.2621,50.6416,3.0,Asia/Bahrain
BHR,BH,Bahrain,15,-,Bahrain|Qal?l?,Bahrain Intl AP,,0-20000-0-41150,-,,,41150,,BA000041150,,26.26666667,50.65,2.0,Asia/Bahrain
BHR,BH,Bahrain,-,-,Bahrain|Al Busayt?n,Bahrain NPMOF,,BHaaKQNB,-,KQNB,,,,,,26.27,50.6,1.0,Asia/Bahrain
BHR,BH,Bahrain,-,-,Formula 1|Al Wasm?yah,Formula 1,,0-20000-0-41155,-,,,41155,,,,26.01666667,50.5,5.0,Asia/Bahrain
BHR,BH,Bahrain,-,-,Hawar Island|An Nuqay�ah,Hawar Island,,0-20000-0-41152,-,,,41152,,,,25.71666667,50.78333333,2.0,Asia/Bahrain
BHR,BH,Bahrain,-,-,Jabal Al Dukhan|Umm Jidr,Jabal Al Dukhan,,0-20000-0-41154,-,,,41154,,,,26.03333333,50.53333333,135.0,Asia/Bahrain
BHR,BH,Bahrain,-,-,King Fahad Causeway|Al �Az?z?yah,King Fahad Causeway,,0-20000-0-41153,-,,,41153,,,,26.18527778,50.33083333,6.0,Asia/Bahrain
BHR,BH,Bahrain,-,-,Ras Al Bar|Jusayrah,Ras Al Bar,,0-20000-0-41156,-,,,41156,,,,25.85,50.55,2.0,Asia/Bahrain
BHR,BH,Bahrain,-,-,Sakhir|Umm Jidr,Sakhir Private AB,,XXXXXXXX,-,OBKH,,,,,,26.034722,50.524444,23.2,Asia/Bahrain
BHR,BH,Bahrain,MUH,-,Bahrain,Muharraq RAF,,BHaaOBBI,-,EGYR,,,,,,26.276944,50.615,5.0,Asia/Bahrain
BHR,BH,Bahrain,MUH,-,Bahrain|Qal?l?,Muharraq Intl AP,,0-20000-0-41150,-,OBBI,,41150,32503,,,26.26666667,50.65,2.0,Asia/Bahrain
BHR,BH,Bahrain,NOR,-,Jarim|Ad Dayr,Jarim,,0-20000-0-41151,-,,,41151,,,,26.48333333,50.58333333,3.0,Asia/Bahrain
BHR,BH,Bahrain,SOU,-,Isa|Ar Rumaythah,Sheik Isa Air Base|Shakey's Pizza,,BHaaOBBS,-,OBBS,,,,,,25.918364,50.5906,42.4,Asia/Bahrain
BHR,BH,Bahrain,SOU,-,Shaikh Isa Node 023|Ar Rumaythah,Shaikh Isa Node 023,,BHw32509,-,,,,32509,,,25.9167,50.5833,2.0,Asia/Bahrain
BHS,BS,Bahamas,-,-,Andros Island|Minns,Andros Island,,BSfxxMNC,-,,MNC,,,,,24.7,-77.7667,8.0,America/Nassau
BHS,BS,Bahamas,-,-,Andros Town|Minns,Andros Town,,BSs78083,-,,,78083,,,,24.7,-77.767,6.0,America/Nassau
BHS,BS,Bahamas,-,-,Andros Town|Minns,Fresh Creek AP,,BSaaMYAF,-,MYAF,,,,,,24.697928,-77.795678,3.4,America/Nassau
BHS,BS,Bahamas,-,-,Big Whale Cay|Morgan�s Bluff,Big Whale Cay,,XXXXXXXX,-,MYBW,,,,,,25.402,-77.789,4.9,America/Nassau
BHS,BS,Bahamas,-,-,Black Point,Black Point,,XXXXXXXX,-,MYEB,,,,,,24.089281,-76.397981,4.6,America/Nassau
BHS,BS,Bahamas,-,-,Cistern Cay|Bullocks Harbour,Cistern Cay,,XXXXXXXX,-,MYBT,,,,,,25.779,-77.886,5.0,America/Nassau
BHS,BS,Bahamas,-,-,Congo Town|High Rock,Congo Town,,0-20000-0-78084,-,,,78084,,,,24.15,-77.56666667,0.0,America/Nassau
BHS,BS,Bahamas,-,-,Exuma Intl|Jimmy Hill,Exuma Intl,,BSaaMYEF,-,MYEF,,78093,,,,23.562631,-75.877958,2.7,America/Nassau
BHS,BS,Bahamas,-,-,Farmers Cay,Farmers Cay Airfield,,BSXXMYXX,-,MYXX,,,,,,23.961639,-76.326194,3.0,America/Nassau
BHS,BS,Bahamas,-,-,Freeport|Pine Ridge,Grand Bahama Intl AP,,0-20000-0-78062,-,MYGF,,78062,,,,26.55,-78.7,2.0,America/Nassau
BHS,BS,Bahamas,-,-,Freetown,Lee Stocking Island,,XXXXXXXX,-,MYEL,,,,,,24.783333,-76.3,16.0,America/Nassau
BHS,BS,Bahamas,-,-,Gorda Cay|Gordacay|Castaway Cay|Sandy Point,Gorda Cay,,XXXXXXXX,-,MYAG,,,,,,26.0905556,-77.54,5.0,America/Nassau
BHS,BS,Bahamas,-,-,Governor's Harbour (Eleuthera Island)|Governors Harbour|James Cistern,Governor's Harbour AP|Governors Harbour AP|Coffin Hills,,BSaaMYEM,-,MYEM,,78076,12713,BFW00012713,,25.283586,-76.330178,8.2,America/Nassau
BHS,BS,Bahamas,-,-,Grand Bahama|High Rock,Grand Bahama / AUX AF,,BSaaMYGM,-,MYGM,,78063,12712,,,26.6667,-78.3333,13.0,America/Nassau
BHS,BS,Bahamas,-,-,Great Exuma Island|Georgetown,BWI,,BSaaMGTE,-,MGTE,,,,,,23.517,-75.783,19,America/Nassau
BHS,BS,Bahamas,-,-,Green Turtle Cay|Treasure Cay,Green Turtle Cay,,0-20000-0-78066,-,,,78066,,,,26.75,-77.33333333,13.0,America/Nassau
BHS,BS,Bahamas,-,-,Kemp's Bay|The Bluff,Andros,,0-20000-0-78086,-,,,78086,,,,24.08333333,-77.55,2.0,America/Nassau
BHS,BS,Bahamas,-,-,Lee Stocking|Baraterre,Lee Stocking,,XXXXXXXX,-,MYEC,,,,,,24.7833333,-76.3,1.5,America/Nassau
BHS,BS,Bahamas,-,-,Little Whale Cay|Bullocks Harbour,Little Whale Cay,,XXXXXXXX,-,MYBX,,,,,,25.449,-77.759,4.0,America/Nassau
BHS,BS,Bahamas,-,-,Mangrove Cay,Mangrove Cay,,BSs78085,-,,,78085,,,,24.25,-77.65,0.0,America/Nassau
BHS,BS,Bahamas,-,-,"Marsh Harbour, Abaco","Marsh Harbour, Abaco",,0-20000-0-78065,-,,,78065,,,,26.51666667,-77.06666667,13.0,America/Nassau
BHS,BS,Bahamas,-,-,Moore's Island|Hard Bargain,Moore's Island,,XXXXXXXX,-,MYAO,,,,,,26.318056,-77.563889,3.4,America/Nassau
BHS,BS,Bahamas,-,-,Nassau|Macbride,Lynden Pindling Intl AP,,0-20000-0-78073,-,MYNN,,78073,12710,BF000078073,,25.05,-77.46666667,4.9,America/Nassau
BHS,BS,Bahamas,-,-,Navassa Island|Pointe Sable,Navassa Island,,BSw11713,-,,,,11713,,,18.4,-75.0167,66.0,America/Nassau
BHS,BS,Bahamas,-,-,Navassa Island|Pointe Sable,Navassa Island,,BSw11708,-,,,,11708,,,18.4833,-75.0167,20.0,America/Nassau
BHS,BS,Bahamas,-,-,Ocean Cay|Louis Town,Ocean Cay,,XXXXXXXX,-,MYBO,,,,,,24.45,-75.5,5.0,America/Nassau
BHS,BS,Bahamas,-,-,"Rock Sound, Eleuthera|Davis Harbor","Rock Sound, Eleuthera",,0-20000-0-78080,-,,,78080,,,,24.75,-76.15,0.0,America/Nassau
BHS,BS,Bahamas,-,-,Rock Sound|Kemps Point,Rock Sound / AFLD,,BSaaMYER,-,MYER,,,,,,24.891703,-76.177778,4.9,America/Nassau
BHS,BS,Bahamas,-,-,Torch Cay,Torch Cay Airfield,,BSXXMYTC,-,MYTC,,,,,,23.397778,-75.498056,3.0,America/Nassau
BHS,BS,Bahamas,-,-,West End,West End Intl AP,,0-20000-0-78061,-,,,78061,,,,26.7,-78.96666667,2.0,America/Nassau
BHS,BS,Bahamas,AC,-,Colonel Hill|Church Grove,Colonel Hill AP,,BSaaMYCI,-,MYCI,,,,,,22.745489,-74.182394,3.4,America/Nassau
BHS,BS,Bahamas,AC,-,Pitts Town|Landrail Point,Pitts Town AP,,BSaaMYCP,-,MYCP,,,,,,22.8297222,-74.3461111,3.0,America/Nassau
BHS,BS,Bahamas,AC,-,Spring Point,Spring Point AP,,BSaaMYAP,-,MYAP,,,,,,22.441942,-73.970686,4.6,America/Nassau
BHS,BS,Bahamas,ACK,-,Church Grove,Church Grove,,0-20000-0-78104,-,,,78104,,,,22.75,-74.23333333,12.0,America/Nassau
BHS,BS,Bahamas,ACK,-,Colonel Hill|Church Grove,Colonel Hill,,0-20000-0-78103,-,,,78103,,,,22.75,-74.23333333,12.0,America/Nassau
BHS,BS,Bahamas,BI,-,Cat Cay|Louis Town,Cat Cay AP,,BSaaMYCC,-,MYCC,,,,,,25.6,-79.2677778,0.0,America/Nassau
BHS,BS,Bahamas,BIM,-,Alice Town|Bailey Town,South Bimini,,0-20000-0-78070,-,MYBS,,78070,,,,25.73333333,-79.3,2.0,America/Nassau
BHS,BS,Bahamas,CAT,-,The Bight,Cat Island,,0-20000-0-78087,-,,,78087,,,,24.28333333,-75.41666667,3.0,America/Nassau
BHS,BS,Bahamas,CI,-,Arthurs Town|Arthur's Town|Dumfries,Arthurs Town AP,,BSaaMYCA,-,MYCA,,,,,,24.628611,-75.671389,5.5,America/Nassau
BHS,BS,Bahamas,CI,-,Cutlass Bay|Bain Town,Cutlass Bay AP,,BSaaMYCX,-,MYCX,,,,,,24.1491667,-75.3980556,14.0,America/Nassau
BHS,BS,Bahamas,CI,-,Hawk's Nest|Hawks News [MISSPELLING]|Hawks Nest,Hawk's Nest AP,,BSaaMYCH,-,MYCH,,,,,,24.1541667,-75.5213889,4.0,America/Nassau
BHS,BS,Bahamas,CI,-,New Bight,New Bight AP,,BSaaMYCB,-,MYCB,,,,,,24.315339,-75.452467,4.0,America/Nassau
BHS,BS,Bahamas,EX,-,Hog Cay|William�s Town,Hog Cay AP,,BSaaMYEY,-,MYEY,,,,,,23.3975,-75.4972222,5.0,America/Nassau
BHS,BS,Bahamas,EX,-,Normans Cay|Norman's Cay|Pinewood Gardens Estate,Normans Cay AP,,BSaaMYEN,-,MYEN,,,,,,24.596342,-76.818925,4.0,America/Nassau
BHS,BS,Bahamas,EX,-,Staniel Cay|Black Point,Staniel Cay AP,,BSaaMYES,-,MYES,,,,,,24.169167,-76.439167,1.5,America/Nassau
BHS,BS,Bahamas,EXU,-,Buoy|Deep Creek,Buoy,,BSs99687,-,,,99687,,,DB/687/CMAN/41016,24.6,-76.5,0.0,America/Nassau
BHS,BS,Bahamas,EXU,-,George Town|Georgetown,Exuma,,0-20000-0-78092,-,MYEG,,78092,12706,,,23.5,-75.76666667,2.0,America/Nassau
BHS,BS,Bahamas,EXU,-,"Moss Town, Exuma|Jimmy Hill","Moss Town, Exuma",,0-20000-0-78091,-,,,78091,,,,23.55,-75.86666667,10.0,America/Nassau
BHS,BS,Bahamas,FL,-,South Bimini|Alice Town,South Bimini,,0-20000-0-78069,-,,,78069,,,,25.7,-79.25,0.0,America/Nassau
BHS,BS,Bahamas,GT,-,Abaco I Walker C|Water Cay,Abaco I Walker C AP,,BSaaMYAW,-,MYAW,,,,,,27.266944,-78.399722,3.7,America/Nassau
BHS,BS,Bahamas,GT,-,Spanish Cay|Cedar Harbour,Spanish Cay AP,,BSaaMYAX,-,MYAX,,,,,,26.9502778,-77.5438889,7.0,America/Nassau
BHS,BS,Bahamas,HAR,-,Dunmore|Dunmore Town,Harbour Island,,0-20000-0-78077,-,,,78077,,,,25.5,-76.63333333,14.0,America/Nassau
BHS,BS,Bahamas,HAR,-,North Eleuthera|Dunmore Town,North Eleuthera,,0-20000-0-78075,-,,,78075,,,,25.48333333,-76.66666667,29.0,America/Nassau
BHS,BS,Bahamas,HI,-,North Eleuthera|Upper Bogue,North Eleuthera AP,,BSaaMYEH,-,MYEH,,,,,,25.475633,-76.681367,8.2,America/Nassau
BHS,BS,Bahamas,HR,-,Deep Water Cay|McLeans Town,Deep Water Cay AP,,BSaaMYGD,-,MYGD,,,,,,26.6322222,-77.9219444,7.0,America/Nassau
BHS,BS,Bahamas,INA,-,Matthew Town,Inagua,,0-20000-0-78121,-,MYIG,,78121,,,,20.95,-73.68333333,2.0,America/Nassau
BHS,BS,Bahamas,INA,-,"Matthew Town, Inagua","Matthew Town, Inagua",,0-20000-0-78120,-,,,78120,,,,20.95,-73.65,0.0,America/Nassau
BHS,BS,Bahamas,KB,-,Clarence A. Bain|Moxey Town,Clarence A. Bain AP,,BSaaMYAB,-,MYAB,,,,,,24.287678,-77.684431,3.7,America/Nassau
BHS,BS,Bahamas,KB,-,Congo Town|High Rock,Congo Town AP,,BSaaMYAK,-,MYAK,,,,,,24.158792,-77.589997,6.1,America/Nassau
BHS,BS,Bahamas,LI,-,Deadmans Cay|Deadman's Cay|Lower Deadman�s Cay,Deadmans Cay AP,,BSaaMYLD,-,MYLD,,,,,,23.178997,-75.093644,3.0,America/Nassau
BHS,BS,Bahamas,LI,-,Stella Maris,Stella Maris AP,,BSaaMYLS,-,MYLS,,,,,,23.582778,-75.268333,2.1,America/Nassau
BHS,BS,Bahamas,LNG,-,Clarence Town|Victoria Village,Clarence Town,,0-20000-0-78095,-,,,78095,,,,23.1,-74.96666667,7.0,America/Nassau
BHS,BS,Bahamas,LNG,-,Deadmans Cay|Victoria Village,Deadmans Cay,,0-20000-0-78094,-,,,78094,,,,23.1,-74.96666667,7.0,America/Nassau
BHS,BS,Bahamas,MAY,-,Abraham Bay|Abraham�s Bay,Abraham Bay,,0-20000-0-78109,-,,,78109,,,,22.36666667,-72.96666667,1.0,America/Nassau
BHS,BS,Bahamas,MAY,-,Abraham Bay|Abraham�s Bay,Abraham Bay,,BSw12703,-,,,,12703,,,22.35,-72.9833,3.0,America/Nassau
BHS,BS,Bahamas,MAY,-,Abraham's Bay|Mayaguana,Abraham's Bay,,0-20000-0-78108,-,,,78108,12715,BFW00012715,,22.38333333,-73.01666667,21.0,America/Nassau
BHS,BS,Bahamas,MG,-,Mayaguana|Abraham�s Bay,Mayaguana AP,,BSaaMYMM,-,MYMM,,,,,,22.379475,-73.013481,4.9,America/Nassau
BHS,BS,Bahamas,MH,-,Marsh Harbour|Spring City,Marsh Harbour / Intl AP,,BSaaMYAM,-,MYAM,,,,,,26.510128,-77.085119,2.4,America/Nassau
BHS,BS,Bahamas,MH,-,Treasure Cay|Normans Castle,Treasure Cay AP,,BSaaMYAT,-,MYAT,,,,,,26.745342,-77.391272,3.0,America/Nassau
BHS,BS,Bahamas,NB,-,Chub Cay|Morgan�s Bluff,Chub Cay AP,,BSaaMYBC,-,MYBC,,,,,,25.416667,-77.883333,1.5,America/Nassau
BHS,BS,Bahamas,NB,-,Great Harbour Cay|Bullocks Harbour,Great Harbour Cay AP,,BSaaMYBG,-,MYBG,,,,,,25.738383,-77.840289,7.0,America/Nassau
BHS,BS,Bahamas,NB,-,San Andros,San Andros AP,,BSaaMYAN,-,MYAN,,,,,,25.053889,-78.048889,3.0,America/Nassau
BHS,BS,Bahamas,RAG,-,Duncan Town,Duncan Town,,0-20000-0-78101,-,,,78101,,,,22.2,-75.73333333,11.0,America/Nassau
BHS,BS,Bahamas,RI,-,Duncan Town,Duncan Town AP,,BSaaMYRD,-,MYRD,,,,,,22.183889,-75.732778,1.8,America/Nassau
BHS,BS,Bahamas,RUM,-,"Cockburn Town, San Salvador|Victoria Hill","Cockburn Town, San Salvador",,0-20000-0-78089,-,,,78089,,,,24.06666667,-74.5,31.0,America/Nassau
BHS,BS,Bahamas,RUM,-,Cockburn|Victoria Hill,San Salvador,,0-20000-0-78088,-,MYSM,,78088,12716,BFW00012716,,24.05,-74.53333333,3.0,America/Nassau
BHS,BS,Bahamas,SP,-,Sandy Point,Sandy Point AP,,BSaaMYAS,-,MYAS,,,,,,26.004722,-77.395556,2.4,America/Nassau
BHS,BS,Bahamas,SR,-,Port Nelson|Rum Cay|Port Boyd,New Port Nelson AP,,BSaaMYRP,-,MYRP,,,,,,23.683483,-74.836172,2.7,America/Nassau
